AÑO,ENTIDAD,CODIGO,NOMBRE,PRESUPUESTO INICIAL,PRESUPUESTO DEFINITIVO,RECAUDO EFECTIVO,RECAUDO SIN SITUACIÓN DE FONDOS,TOTAL INGRESOS,OTRAS DEST - TIENE DOC SOPORTE,OTRAS DEST - NRO DOCUMENTO,OTRAS DEST - % DESTINACIÓN,OTRAS DEST - VALOR DESTINACIÓN
2017,Pueblo Rico - Risaralda,TI.A.1.23,DEGÜELLO DE GANADO MENOR,2575000,2921320.68,2921320.68,0,2921320.68,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.26,SOBRETASA A LA GASOLINA,51500000,70494000,70494000,0,70494000,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.28,ESTAMPILLAS,441830125,457579481.8,456449731.75,0,456449731.75,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.28.1,ESTAMPILLA PARA EL BIENESTAR DEL ADULTO MAYOR,349130125,364879481.8,364879481.8,0,364879481.8,Si,ACUERDO 028 DE SEPTIEMBRE DE 2012,100,0
2017,Pueblo Rico - Risaralda,TI.A.1.28.4,ESTAMPILLAS PRO CULTURA,92700000,92700000,91570249.95,0,91570249.95,Si,DECRETO 023 DE ABRIL DE 2005,100,0
2017,Pueblo Rico - Risaralda,TI.A.1.29,IMPUESTO SOBRE EL SERVICIO DE ALUMBRADO PÚBLICO,82575000,96656164,16656164,80000000,96656164,Si,ACUERDO 16 DE DICIEMBRE DE 2011,100,0
2017,Pueblo Rico - Risaralda,TI.A.1.3,IMPUESTO PREDIAL UNIFICADO,85000000,131258800,126336487,0,126336487,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.3.1,IMPUESTO PREDIAL UNIFICADO VIGENCIA ACTUAL,50000000,90196233,90196233,0,90196233,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.3.1.1,IMPUESTO PREDIAL UNIFICADO SUELO URBANO VIGENCIA ACTUAL,28000000,39800190,39800190,0,39800190,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.3.1.2,IMPUESTO PREDIAL UNIFICADO SUELO RURAL VIGENCIA ACTUAL,22000000,50396043,50396043,0,50396043,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.3.2,IMPUESTO PREDIAL UNIFICADO VIGENCIA ANTERIORES,35000000,41062567,36140254,0,36140254,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.3.2.1,IMPUESTO PREDIAL UNIFICADO SUELO URBANO VIGENCIA ANTERIORES,20000000,20000000,15077687,0,15077687,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.3.2.2,IMPUESTO PREDIAL UNIFICADO SUELO RURAL VIGENCIA ANTERIORES,15000000,21062567,21062567,0,21062567,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.30,CONTRIBUCIÓN SOBRE CONTRATOS DE OBRAS PÚBLICAS,72100000,72100000,24719350,0,24719350,Si,ACUERDO 12 DE NOVIEMBRE DE 2016,100,0
2017,Pueblo Rico - Risaralda,TI.A.1.5,IMPUESTO DE INDUSTRIA Y COMERCIO ,150000000,259073051.28,184624439.28,0,184624439.28,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.5.1,IMPUESTO DE INDUSTRIA Y COMERCIO DE LA VIGENCIA ACTUAL,142000000,249826209.28,175377597.28,0,175377597.28,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.5.2,IMPUESTO DE INDUSTRIA Y COMERCIO DE LA VIGENCIA ANTERIOR,8000000,9246842,9246842,0,9246842,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.6,AVISOS Y TABLEROS,12360000,13100152,11209632,0,11209632,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.6.1,AVISOS Y TABLEROS VIGENCIA ACTUAL,10300000,11040152,11040152,0,11040152,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.6.2,AVISOS Y TABLEROS VIGENCIAS ANTERIORES,2060000,2060000,169480,0,169480,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.7,PUBLICIDAD EXTERIOR VISUAL,1030000,1030000,0,0,0,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.8,IMPUESTO DE DELINEACIÓN,2575000,3983138,3983138,0,3983138,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2,NO TRIBUTARIOS,14958251875,17179335636.24,6671414107.82,10397424988.42,17068839096.24,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.1,TASAS Y DERECHOS,2163000,3492689,2458689,0,2458689,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.1.11,DERECHOS DE EXPLOTACIÓN DE JUEGOS DE SUERTE Y AZAR,2060000,2060000,1026000,0,1026000,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.1.11.6,"JUEGOS DE APUESTAS EN EVENTOS DEPORTIVOS, GALLÍSTICOS, CANINOS Y SIMILARES",2060000,2060000,1026000,0,1026000,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.1.90,OTRAS TASAS (DESAGREGAR O ESPECIFICAR),103000,1432689,1432689,0,1432689,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.2,MULTAS Y SANCIONES,6283000,6802664,451068,0,451068,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.2.3,MULTAS DE CONTROL DISCIPLINARIO,6180000,6180000,0,0,0,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.2.4,MULTAS DE GOBIERNO ,103000,622664,451068,0,451068,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.2.4.1,REGISTRO DE MARCAS Y HERRETES,0,414180,414180,0,414180,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.2.4.2,MULTAS ESTABLECIDAS EN EL CÓDIGO NACIONAL DE POLICÍA,0,24592,24592,0,24592,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.2.4.2.1,MULTAS GENERALES,0,24592,24592,0,24592,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.2.4.5,OTRAS MULTAS DE GOBIERNO,103000,183892,12296,0,12296,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.4,VENTA DE BIENES Y SERVICIOS,65920000,73800194,71740194,0,71740194,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.4.4,PLAZA DE MERCADO,2060000,2144154,2144154,0,2144154,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.4.5,PLAZA DE FERIAS,2060000,2060000,0,0,0,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.4.6,MATADERO PÚBLICO,61800000,69596040,69596040,0,69596040,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.5,RENTAS CONTRACTUALES,8740000,53317263.82,53317263.82,0,53317263.82,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.5.1,ARRENDAMIENTOS,8240000,9404880,9404880,0,9404880,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.5.2,ALQUILER DE MAQUINARIA Y EQUIPOS,500000,17869400,17869400,0,17869400,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.5.3,OTRAS RENTAS CONTRACTUALES,0,26042983.82,26042983.82,0,26042983.82,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6,TRASFERENCIAS,14875145875,17041922825.42,6543446893,10397424988.42,16940871881.42,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.1,TRANSFERENCIAS DE LIBRE DESTINACIÓN,1566613932,1726451644.8,1725451644.8,0,1725451644.8,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.1.1,DEL NIVEL NACIONAL,1557373932,1713043435,1713043435,0,1713043435,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.1.1.1,"SGP: LIBRE DESTINACIÓN DE PARTICIPACIÓN DE PROPÓSITO GENERAL MUNICIPIOS CATEGORÍAS 4, 5 Y 6",1538301437,1687840634,1687840634,0,1687840634,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.1.1.2,COLJUEGOS (MÁXIMO EL 25 % EN LOS TÉRMINOS DEL ART. 60 DE LA LEY 715),19072495,25202801,25202801,0,25202801,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.1.2,DEL NIVEL DEPARTAMENTAL,9240000,13408209.8,12408209.8,0,12408209.8,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.1.2.1,DE VEHÍCULOS AUTOMOTORES,8240000,12408209.8,12408209.8,0,12408209.8,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.1.2.2,DEGÜELLO GANADO MAYOR (EN LOS TÉRMINOS QUE LO DEFINA LA ORDENANZA),1000000,1000000,0,0,0,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2,TRASFERENCIAS PARA INVERSIÓN,13308531943,15315471180.62,4817995248.2,10397424988.42,15215420236.62,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1,DEL NIVEL NACIONAL,12548463551,14325141171.42,3907906160,10397424988.42,14305331148.42,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.1,SISTEMA GENERAL DE PARTICIPACIONES,8132585515,9149819422,3907906160,5237103239,9145009399,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.1.1,SISTEMA GENERAL DE PARTICIPACIONES -EDUCACIÓN,966326989,1055455236,644711504,410743732,1055455236,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.1.1.4,S. G. P. EDUCACIÓN -RECURSOS DE CALIDAD,966326989,1055455236,644711504,410743732,1055455236,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.1.1.4.1,CALIDAD POR MATRÍCULA OFICIAL,611752332,644711504,644711504,0,644711504,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.1.1.4.2,CALIDAD POR GRATUIDAD (SIN SITUACIÓN DE FONDOS),354574657,410743732,0,410743732,410743732,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.1.2,SISTEMA GENERAL DE PARTICIPACIONES -SALUD-,4029315065,4656160284,222053441,4434106843,4656160284,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.1.2.1,S. G. P. SALUD - RÉGIMEN SUBSIDIADO,3808986487,4434106843,0,4434106843,4434106843,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.1.2.1.1,S. G. P. SALUD - RÉGIMEN SUBSIDIADO CONTINUIDAD,3808986487,4434106843,0,4434106843,4434106843,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.1.2.2,S. G. P. SALUD - SALUD PUBLICA,220328578,222053441,222053441,0,222053441,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.1.4,SISTEMA GENERAL DE PARTICIPACIONES ALIMENTACIÓN ESCOLAR,129472173,166939399,166939399,0,166939399,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.1.5,S.G.P  AGUA POTABLE Y SANEAMIENTO BÁSICO,772560951,829847659,437594995,392252664,829847659,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.1.5.1,S.G.P  AGUA POTABLE Y SANEAMIENTO BÁSICO,772560951,829847659,437594995,392252664,829847659,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.1.6,S.G.P. POR CRECIMIENTO DE LA ECONOMÍA,110589303,110589303,105779280,0,105779280,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.1.6.1,PRIMERA INFANCIA,110589303,110589303,105779280,0,105779280,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.1.7,SISTEMA GENERAL FORZOSA INVERSIÓN DE PARTICIPACIÓN PROPÓSITO GENERAL,2124321034,2330827541,2330827541,0,2330827541,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.1.7.1,DEPORTE Y RECREACIÓN,96155304,103367072,103367072,0,103367072,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.1.7.2,CULTURA,72116477,77525305,77525305,0,77525305,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.1.7.4,RESTO LIBRE INVERSIÓN(INCLUYE RECURSOS DE LIBRE INVERSIÓN MUNICIPIOS MENORES DE 25000 HABITANTES),1956049253,2149935164,2149935164,0,2149935164,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.3,FONDO DE SOLIDARIDAD Y GARANTÍAS -FOSYGA-,4361921309,4901431733.42,0,4901431733.42,4901431733.42,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.3.1,FOSYGA RÉGIMEN SUBSIDIADO OPERACIÓN CORRIENTE,4361921309,4901431733.42,0,4901431733.42,4901431733.42,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.4,"COLJUEGOS 75 % - INVERSIÓN EN SALUD. ( LEY 643 DE 2001, LEY 1122 DE 2007 Y LEY 1151 DE 2007 )",53956727,258890016,0,258890016,258890016,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.8,OTRAS TRANSFERENCIAS DEL NIVEL NACIONAL PARA INVERSIÓN,0,15000000,0,0,0,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.1.8.90,EN OTROS SECTORES,0,15000000,0,0,0,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.2,DEL NIVEL DEPARTAMENTAL,760068392,990330009.2,910089088.2,0,910089088.2,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.2.10,OTRAS TRANSFERENCIAS DEL NIVEL DEPARTAMENTAL PARA INVERSIÓN,33141206,204219673.2,189487947.2,0,189487947.2,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.2.6.2.2.5,TRANSFERENCIA REGIMEN SUBSIDIADO DEL DEPARTAMENTO A LOS MUNICIPIOS,726927186,786110336,720601141,0,720601141,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B,INGRESOS DE CAPITAL,0,4573658146.86,4132223286.86,0,4132223286.86,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.1,COFINANCIACIÓN,0,1191721739.2,750286879.2,0,750286879.2,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.1.1,COFINANCIACIÓN NACIONAL - NIVEL CENTRAL,0,446428572,4993712,0,4993712,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.1.1.4,PROGRAMAS DE INFRAESTRUCTURA,0,446428572,4993712,0,4993712,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.1.2,COFINANCIACIÓN DEPARTAMENTAL - NIVEL CENTRAL,0,745293167.2,745293167.2,0,745293167.2,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.1.2.4,PROGRAMAS DE INFRAESTRUCTURA,0,606130058,606130058,0,606130058,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.1.2.5,PROGRAMAS OTROS SECTORES,0,139163109.2,139163109.2,0,139163109.2,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.10,RETIROS FONPET,0,1335951731,1335951731,0,1335951731,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.10.11,RETIRO POR DEVOLUCIÓN DEL SGP PROPÓSITO GENERAL POR CUBRIMIENTO DEL PASIVO PENSIONAL VIGENCIAS ANTERIORES. CON SITUACIÓN DE FONDOS.,0,1335951731,1335951731,0,1335951731,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.13,REINTEGROS,0,19912789,19912789,0,19912789,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.13.10,OTROS REINTEGROS,0,19912789,19912789,0,19912789,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.6,RECURSOS DEL BALANCE,0,1934798192.77,1934798192.77,0,1934798192.77,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.1,CANCELACIÓN DE RESERVAS,0,4782600,4782600,0,4782600,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.1.3,DE OTROS RECURSOS,0,4782600,4782600,0,4782600,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2,SUPERÁVIT FISCAL,0,1930015592.77,1930015592.77,0,1930015592.77,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1,SUPERÁVIT FISCAL DE LA VIGENCIA ANTERIOR,0,1819426289.77,1819426289.77,0,1819426289.77,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.1,RECURSOS DE LIBRE DESTINACIÓN ,0,349682277.7,349682277.7,0,349682277.7,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.1.3,INGRESOS CORRIENTES DE LIBRE DESTINACIÓN DIFERENTES A LA PARTICIPACIÓN DE LIBRE DESTINACIÓN PROPÓSITO GENERAL,0,349682277.7,349682277.7,0,349682277.7,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.2,RECURSOS DE FORZOSA INVERSIÓN (CON DESTINACIÓN ESPECIFICA),0,1469744012.07,1469744012.07,0,1469744012.07,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.2.1,RECURSOS DE FORZOSA INVERSIÓN SGP (CON DESTINACIÓN ESPECÍFICA),0,747426809.1,747426809.1,0,747426809.1,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.2.1.1,RECURSOS DE FORZOSA INVERSIÓN - EDUCACIÓN,0,255571091.2,255571091.2,0,255571091.2,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.2.1.1.2,SGP EDUCACIÓN CALIDAD MATRÍCULA,0,255571091.2,255571091.2,0,255571091.2,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.2.1.2,RECURSOS DE FORZOSA INVERSIÓN - SALUD,0,7053058,7053058,0,7053058,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.2.1.2.1,RECURSOS DE FORZOSA INVERSIÓN - SALUD: RÉGIMEN SUBSIDIADO,0,0,0,0,0,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.2.1.2.2,RECURSOS DE FORZOSA INVERSIÓN - SALUD:  PÚBLICA,0,7053058,7053058,0,7053058,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.2.1.3,RECURSOS DE FORZOSA INVERSIÓN - ALIMENTACIÓN ESCOLAR,0,21274446.74,21274446.74,0,21274446.74,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.2.1.5,PARTICIPACIÓN PARA AGUA POTABLE Y SANEAMIENTO BÁSICO,0,46500000,46500000,0,46500000,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.2.1.5.1,PARTICIPACIÓN PARA AGUA POTABLE Y SANEAMIENTO BÁSICO,0,46500000,46500000,0,46500000,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.2.1.6,RECURSOS DE FORZOSA INVERSIÓN - CRECIMIENTO DE LA ECONOMÍA,0,174482115,174482115,0,174482115,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.2.1.6.1,PRIMERA INFANCIA,0,174482115,174482115,0,174482115,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.2.1.7,RECURSOS DE FORZOSA INVERSIÓN PROPÓSITO GENERAL,0,242546098.16,242546098.16,0,242546098.16,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.2.1.7.1,DEPORTE Y RECREACIÓN,0,4997248.55,4997248.55,0,4997248.55,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.2.1.7.3,CULTURA,0,11377974.51,11377974.51,0,11377974.51,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.2.1.7.7,RESTO LIBRE INVERSIÓN,0,226170875.1,226170875.1,0,226170875.1,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.2.5,SUPERÁVIT EXCEDENTES CUENTA MAESTRA REGIMEN SUBSIDIADO OTROS RECURSOS DIFERENTES A SGP,0,93753890.1,93753890.1,0,93753890.1,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.1.2.9,OTROS RECURSOS DE FORZOSA INVERSIÓN DIFERENTES AL SGP (CON DESTINACIÓN ESPECÍFICA),0,628563312.87,628563312.87,0,628563312.87,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.2,SUPERÁVIT FISCAL DE VIGENCIAS ANTERIORES NO INCORPORADO,0,110589303,110589303,0,110589303,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.2.2,RECURSOS DE FORZOSA INVERSIÓN (CON DESTINACIÓN ESPECIFICA),0,110589303,110589303,0,110589303,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.2.2.1,RECURSOS DE FORZOSA INVERSIÓN SGP (CON DESTINACIÓN ESPECÍFICA),0,110589303,110589303,0,110589303,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.2.2.1.6,RECURSOS DE FORZOSA INVERSIÓN - CRECIMIENTO DE LA ECONOMÍA,0,110589303,110589303,0,110589303,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.6.2.2.2.1.6.1,PRIMERA INFANCIA,0,110589303,110589303,0,110589303,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.8,RENDIMIENTOS POR OPERACIONES FINANCIERAS,0,91273694.89,91273694.89,0,91273694.89,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.1,PROVENIENTES DE RECURSOS LIBRE DESTINACIÓN,0,20709561.31,20709561.31,0,20709561.31,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.1.1,"SGP PROPÓSITO GENERAL RECURSOS DE LIBRE DESTINACIÓN 42% MUNICIPIOS DE 4, 5 Y 6 CATEGORÍA. ",0,18857718,18857718,0,18857718,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.1.3,INGRESOS CORRIENTES DE LIBRE DESTINACIÓN DIFERENTES A LA PARTICIPACIÓN DE LIBRE DESTINACIÓN PROPÓSITO GENERAL:,0,1851843.31,1851843.31,0,1851843.31,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.2,PROVENIENTES DE RECURSOS CON DESTINACIÓN ESPECIFICA,0,70564133.58,70564133.58,0,70564133.58,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.2.1,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA,0,59030310.55,59030310.55,0,59030310.55,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.2.1.1,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - EDUCACIÓN,0,5521412,5521412,0,5521412,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.2.1.1.2,SGP EDUCACIÓN CALIDAD MATRÍCULA,0,5521412,5521412,0,5521412,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.2.1.2,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD,0,15481588,15481588,0,15481588,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.2.1.2.1,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD: RÉGIMEN SUBSIDIADO,0,13972423,13972423,0,13972423,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.2.1.2.2,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD:  PÚBLICA,0,1388145,1388145,0,1388145,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.2.1.2.4,RENDIMIENTOS OTROS DIFERENTES A LOS ANTERIORES CON DESTINO A SALUD,0,121020,121020,0,121020,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.2.1.3,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - ALIMENTACIÓN ESCOLAR,0,736461.55,736461.55,0,736461.55,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.2.1.5,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - AGUA POTABLE Y SANEAMIENTO BÁSICO,0,2405127,2405127,0,2405127,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.2.1.5.1,S.G.P  AGUA POTABLE Y SANEAMIENTO BÁSICO,0,2405127,2405127,0,2405127,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.2.1.6,S.G.P. POR CRECIMIENTO DE LA ECONOMÍA,0,7462999,7462999,0,7462999,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.2.1.6.1,PRIMERA INFANCIA,0,7462999,7462999,0,7462999,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.2.1.7,SISTEMA GENERAL FORZOSA INVERSIÓN DE PARTICIPACIÓN PROPÓSITO GENERAL,0,27422723,27422723,0,27422723,No,,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.2.1.7.8,SISTEMA GENERAL FORZOSA INVERSIÓN DE PARTICIPACIÓN PROPÓSITO GENERAL,0,27422723,27422723,0,27422723,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.B.8.2.3,PROVENIENTES DE OTROS RECURSOS CON DESTINACIÓN ESPECÍFICA DIFERENTES AL SGP ,0,11533823.03,11533823.03,0,11533823.03,No,NA,0,0
2017,Pueblo Rico - Risaralda,VAL,INGRESOS TOTALES,15860000000,22861969890.86,11701711657.39,10477424988.42,22179136645.81,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.2.4.3,MULTAS ESTABLECIMIENTOS DE COMERCIO ,1000,1000,0,0,0,No,NA,0,0
2017,Balboa - Risaralda,TI,INGRESOS TOTALES,11003736000,13373114149,7984678734,3465796631,11450475365,No,,,
2017,Balboa - Risaralda,TI.A,INGRESOS CORRIENTES,8987732000,9838211805,6454154571,3465796631,9919951202,No,,,
2017,Balboa - Risaralda,TI.A.1,TRIBUTARIOS ,3148668912,3243570173,3226016126,0,3226016126,No,,,
2017,Balboa - Risaralda,TI.A.1.25,SOBRETASA BOMBERIL,35000000,35000000,10797527,0,10797527,Si,1,100,0
2017,Balboa - Risaralda,TI.A.1.26,SOBRETASA A LA GASOLINA,170000000,211600000,232624560,0,232624560,No,NA,0,0
2017,Balboa - Risaralda,TI.A.1.28,ESTAMPILLAS,220000000,220000000,195390872,0,195390872,No,,,
2017,Balboa - Risaralda,TI.A.1.28.1,ESTAMPILLA PARA EL BIENESTAR DEL ADULTO MAYOR,150000000,150000000,131492822,0,131492822,No,NA,0,0
2017,Balboa - Risaralda,TI.A.1.28.4,ESTAMPILLAS PRO CULTURA,70000000,70000000,63898050,0,63898050,Si,1,100,0
2017,Balboa - Risaralda,TI.A.1.29,IMPUESTO SOBRE EL SERVICIO DE ALUMBRADO PÚBLICO,1000000,1000000,7838131,0,7838131,No,NA,0,0
2017,Balboa - Risaralda,TI.A.1.3,IMPUESTO PREDIAL UNIFICADO,852000000,852000000,646757020,0,646757020,No,,,
2017,Balboa - Risaralda,TI.A.1.3.1,IMPUESTO PREDIAL UNIFICADO VIGENCIA ACTUAL,692000000,692000000,578692705,0,578692705,No,,0,0
